Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Fill Flag,Ozone,Solar Zenith Angle,Precipitable Water,Temperature,Dew Point,DHI,DNI,GHI,Relative Humidity,Surface Albedo,Pressure,Wind Direction,Wind Speed
2018,7,20,3,0,0,0,0,7,1,0.254,145.41,5.9,26.400000000000002,25.6,0,0,0,95.22,0.14,1005,186,2.3000000000000003
2018,7,20,4,0,0,0,0,1,0,0.254,133.18,6,26.3,25.5,0,0,0,95.58,0.14,1005,194,2.3000000000000003
2018,7,20,5,0,0,0,0,1,0,0.254,119.88,6.1000000000000005,26.3,25.5,0,0,0,95.46000000000001,0.14,1005,200,2.4000000000000004
2018,7,20,6,0,0,0,0,8,0,0.254,106.11,6.2,26.200000000000003,25.5,0,0,0,95.97,0.14,1006,203,2.4000000000000004
2018,7,20,7,0,0,0,0,7,0,0.253,92.14,6.300000000000001,26.3,25.6,0,0,0,95.86,0.14,1006,205,2.3000000000000003
2018,7,20,8,0,80,231,128,7,5,0.253,78.05,6.2,26.8,25.8,80,231,128,94.02,0.14,1007,203,2.4000000000000004
2018,7,20,9,0,129,502,348,7,0,0.253,64.14,6,27.200000000000003,25.700000000000003,153,355,308,91.62,0.14,1007,199,2.4000000000000004
2018,7,20,10,0,141,671,568,7,0,0.253,50.45,5.800000000000001,27.6,25.5,246,383,490,88.4,0.14,1007,197,2.4000000000000004
2018,7,20,11,0,161,731,742,7,0,0.253,37.39,5.6000000000000005,28.1,25.200000000000003,338,364,627,84.41,0.14,1007,198,2.5
2018,7,20,12,0,155,790,865,7,0,0.253,25.990000000000002,5.5,28.700000000000003,25,439,220,636,80.62,0.14,1006,200,2.7
2018,7,20,13,0,150,814,918,7,0,0.254,19.51,5.5,29.1,24.900000000000002,467,216,670,78.34,0.14,1006,201,2.8000000000000003
2018,7,20,14,0,169,780,888,7,0,0.255,22.69,5.5,29.200000000000003,24.900000000000002,436,295,709,77.69,0.14,1005,202,2.7
2018,7,20,15,0,158,760,796,7,0,0.255,32.82,5.5,29.200000000000003,24.900000000000002,368,358,668,77.86,0.14,1005,204,2.5
2018,7,20,16,0,141,714,643,7,0,0.255,45.45,5.5,29.1,25,256,445,568,78.79,0.14,1004,204,2.2
2018,7,20,17,0,117,631,442,7,0,0.255,58.97,5.4,28.8,25.200000000000003,146,529,419,81.12,0.14,1005,203,1.9000000000000001
2018,7,20,18,0,82,464,219,7,0,0.254,72.84,5.300000000000001,28.1,25.5,91,365,199,85.97,0.14,1005,199,1.6
2018,7,20,19,0,21,92,26,2,1,0.255,86.7,5.300000000000001,27.3,25.3,20,1,20,88.72,0.14,1005,194,1.5
2018,7,20,20,0,0,0,0,1,0,0.256,100.92,5.2,27.1,25.200000000000003,0,0,0,89.57000000000001,0.14,1006,189,1.6
2018,7,20,21,0,0,0,0,1,0,0.257,114.8,5.2,27,25.3,0,0,0,90.33,0.14,1007,184,1.8
2018,7,20,22,0,0,0,0,1,0,0.257,128.34,5.2,26.900000000000002,25.400000000000002,0,0,0,91.3,0.14,1007,180,1.9000000000000001
2018,7,20,23,0,0,0,0,1,0,0.257,141.11,5.2,26.8,25.5,0,0,0,92.38,0.14,1007,178,2
2018,7,21,0,0,0,0,0,1,0,0.257,151.99,5.300000000000001,26.700000000000003,25.6,0,0,0,93.43,0.14,1007,176,2.1
2018,7,21,1,0,0,0,0,1,0,0.257,157.92000000000002,5.4,26.700000000000003,25.6,0,0,0,93.98,0.14,1007,171,2.1
2018,7,21,2,0,0,0,0,1,0,0.257,155.05,5.5,26.5,25.700000000000003,0,0,0,95.2,0.14,1006,169,2
2018,7,21,3,0,0,0,0,1,1,0.256,145.53,5.5,26.400000000000002,25.6,0,0,0,95.27,0.14,1006,169,1.9000000000000001
2018,7,21,4,0,0,0,0,7,0,0.255,133.27,5.6000000000000005,26.400000000000002,25.5,0,0,0,94.64,0.14,1006,172,1.8
2018,7,21,5,0,0,0,0,6,0,0.254,119.94,5.6000000000000005,26.400000000000002,25.3,0,0,0,93.78,0.14,1006,174,1.6
2018,7,21,6,0,0,0,0,7,0,0.253,106.15,5.6000000000000005,26.400000000000002,25.200000000000003,0,0,0,92.97,0.14,1006,174,1.3
2018,7,21,7,0,0,0,0,7,0,0.252,92.16,5.6000000000000005,26.6,25.3,0,0,0,92.38,0.14,1006,171,1.2000000000000002
2018,7,21,8,0,64,360,138,7,3,0.252,78.05,5.5,27.400000000000002,25.900000000000002,74,78,90,91.60000000000001,0.14,1007,168,1.2000000000000002
2018,7,21,9,0,102,595,362,7,0,0.253,64.12,5.5,28.200000000000003,25.700000000000003,153,354,308,86.48,0.14,1007,170,1.3
2018,7,21,10,0,128,701,575,7,0,0.253,50.410000000000004,5.6000000000000005,28.700000000000003,25.400000000000002,273,271,445,82.3,0.14,1008,172,1.4000000000000001
2018,7,21,11,0,193,677,731,7,0,0.252,37.31,5.6000000000000005,29,25.1,351,321,607,79.36,0.14,1008,175,1.4000000000000001
2018,7,21,12,0,206,714,849,7,0,0.251,25.86,5.5,29,24.8,426,280,678,78.29,0.14,1007,185,1.4000000000000001
2018,7,21,13,0,210,730,899,6,0,0.25,19.330000000000002,5.5,28.900000000000002,24.8,226,11,237,78.69,0.14,1007,200,1.5
2018,7,21,14,0,197,741,881,6,0,0.249,22.52,5.4,28.8,24.900000000000002,400,45,442,79.71000000000001,0.14,1006,210,1.6
2018,7,21,15,0,191,709,787,6,0,0.249,32.71,5.4,28.700000000000003,25.1,314,25,335,81.07000000000001,0.14,1006,213,1.7000000000000002
2018,7,21,16,0,174,653,633,6,0,0.249,45.38,5.4,28.5,25.200000000000003,239,16,250,82.19,0.14,1006,212,1.6
2018,7,21,17,0,145,560,434,7,0,0.249,58.92,5.300000000000001,28.1,25.1,185,21,196,84.01,0.14,1006,210,1.5
2018,7,21,18,0,98,388,213,7,0,0.25,72.81,5.300000000000001,27.5,25.400000000000002,106,228,173,88.24,0.14,1006,207,1.2000000000000002
2018,7,21,19,0,21,57,24,7,3,0.251,86.69,5.2,27,25.1,20,39,22,89.4,0.14,1006,201,1.1
2018,7,21,20,0,0,0,0,4,0,0.252,100.93,5.300000000000001,26.900000000000002,25,0,0,0,89.2,0.14,1007,192,1.1
2018,7,21,21,0,0,0,0,4,0,0.253,114.83,5.300000000000001,26.8,25,0,0,0,89.65,0.14,1008,178,1.2000000000000002
2018,7,21,22,0,0,0,0,4,0,0.253,128.39000000000001,5.300000000000001,26.700000000000003,25,0,0,0,90.47,0.14,1008,165,1.5
2018,7,21,23,0,0,0,0,8,0,0.253,141.20000000000002,5.4,26.6,25.1,0,0,0,91.62,0.14,1009,158,1.8
2018,7,22,0,0,0,0,0,8,0,0.253,152.13,5.4,26.5,25.200000000000003,0,0,0,92.76,0.14,1009,152,1.9000000000000001
2018,7,22,1,0,0,0,0,4,0,0.253,158.11,5.4,26.400000000000002,25.3,0,0,0,93.59,0.14,1008,150,1.9000000000000001
2018,7,22,2,0,0,0,0,4,0,0.253,155.23,5.300000000000001,26.200000000000003,25.3,0,0,0,94.75,0.14,1008,152,1.8
2018,7,22,3,0,0,0,0,4,0,0.253,145.65,5.300000000000001,26.1,25.200000000000003,0,0,0,94.88,0.14,1007,158,1.7000000000000002
2018,7,22,4,0,0,0,0,4,0,0.253,133.35,5.2,26,25.1,0,0,0,94.85000000000001,0.14,1006,165,1.5
2018,7,22,5,0,0,0,0,4,0,0.253,120,5.2,26,25,0,0,0,94.4,0.14,1006,164,1.5
2018,7,22,6,0,0,0,0,4,0,0.252,106.19,5.1000000000000005,25.900000000000002,25,0,0,0,94.77,0.14,1006,164,1.6
2018,7,22,7,0,0,0,0,7,0,0.251,92.18,5.2,26.3,25.400000000000002,0,0,0,94.54,0.14,1007,169,1.9000000000000001
2018,7,22,8,0,64,362,139,7,3,0.251,78.05,5.2,27.400000000000002,26,67,262,121,91.87,0.14,1008,174,2.6
2018,7,22,9,0,103,593,362,7,0,0.25,64.1,5.300000000000001,28,26.1,140,423,325,89.21000000000001,0.14,1008,179,3.1
2018,7,22,10,0,128,704,577,7,0,0.249,50.370000000000005,5.4,28.700000000000003,26,268,294,456,85.21000000000001,0.14,1009,182,3.4000000000000004
2018,7,22,11,0,177,707,740,7,0,0.248,37.230000000000004,5.4,29.1,25.8,354,313,603,82.60000000000001,0.14,1009,186,3.6
2018,7,22,12,0,182,753,860,8,0,0.247,25.73,5.4,29.3,25.700000000000003,180,7,186,81.04,0.14,1008,190,3.6
2018,7,22,13,0,177,779,913,3,0,0.247,19.14,5.4,29.3,25.6,410,382,771,80.55,0.14,1007,194,3.6
2018,7,22,14,0,191,751,885,7,0,0.247,22.35,5.300000000000001,29.3,25.5,398,383,753,80.23,0.14,1007,195,3.5
2018,7,22,15,0,177,732,794,7,0,0.247,32.59,5.300000000000001,29.1,25.400000000000002,380,319,649,80.73,0.14,1006,194,3.4000000000000004
2018,7,22,16,0,156,690,641,6,0,0.247,45.300000000000004,5.2,28.8,25.5,323,129,413,82.23,0.14,1006,193,3.3000000000000003
2018,7,22,17,0,126,610,442,6,0,0.247,58.870000000000005,5.2,28.3,25.6,156,2,157,85.46000000000001,0.14,1006,191,3
2018,7,22,18,0,86,450,219,8,0,0.247,72.78,5.1000000000000005,27.700000000000003,25.8,17,0,17,89.23,0.14,1006,187,2.4000000000000004
2018,7,22,19,0,21,90,27,8,3,0.247,86.68,5.1000000000000005,27,25.5,5,0,5,91.34,0.14,1006,180,2.2
2018,7,22,20,0,0,0,0,7,0,0.247,100.94,5.1000000000000005,26.900000000000002,25.3,0,0,0,91.23,0.14,1006,176,2.1
2018,7,22,21,0,0,0,0,4,0,0.248,114.86,5.2,26.8,25.3,0,0,0,91.66,0.14,1007,172,2.2
2018,7,22,22,0,0,0,0,4,0,0.248,128.45,5.2,26.700000000000003,25.3,0,0,0,92.2,0.14,1007,168,2.4000000000000004
2018,7,22,23,0,0,0,0,8,0,0.248,141.29,5.300000000000001,26.6,25.400000000000002,0,0,0,93.08,0.14,1007,164,2.5
2018,7,23,0,0,0,0,0,7,0,0.248,152.27,5.4,26.5,25.400000000000002,0,0,0,93.81,0.14,1007,164,2.5
2018,7,23,1,0,0,0,0,4,0,0.249,158.3,5.4,26.400000000000002,25.400000000000002,0,0,0,94.19,0.14,1007,165,2.4000000000000004
2018,7,23,2,0,0,0,0,7,0,0.249,155.4,5.300000000000001,26.400000000000002,25.3,0,0,0,93.91,0.14,1006,165,2.3000000000000003
2018,7,23,3,0,0,0,0,7,0,0.248,145.78,5.300000000000001,26.3,25.3,0,0,0,94.03,0.14,1006,164,2.3000000000000003
2018,7,23,4,0,0,0,0,7,0,0.248,133.44,5.300000000000001,26.200000000000003,25.200000000000003,0,0,0,94.18,0.14,1006,163,2.3000000000000003
2018,7,23,5,0,0,0,0,7,0,0.248,120.05,5.2,26.1,25.200000000000003,0,0,0,94.59,0.14,1006,160,2.4000000000000004
2018,7,23,6,0,0,0,0,1,0,0.247,106.22,5.2,26,25.200000000000003,0,0,0,95.29,0.14,1006,159,2.4000000000000004
2018,7,23,7,0,0,0,0,1,0,0.246,92.2,5.2,26.3,25.400000000000002,0,0,0,95.03,0.14,1006,160,2.3000000000000003
2018,7,23,8,0,71,307,135,1,0,0.246,78.05,5.2,27.200000000000003,26,71,307,135,93.14,0.15,1007,163,2.6
2018,7,23,9,0,121,539,356,1,0,0.247,64.08,5.2,27.8,26.200000000000003,121,539,356,90.81,0.15,1007,167,2.8000000000000003
2018,7,23,10,0,151,655,569,1,0,0.248,50.32,5.300000000000001,28.3,26.200000000000003,151,655,569,88.16,0.15,1007,168,2.9000000000000004
2018,7,23,11,0,205,662,733,3,0,0.249,37.15,5.300000000000001,28.700000000000003,26,379,190,530,85.43,0.15,1007,169,3.1
2018,7,23,12,0,214,707,851,3,0,0.249,25.59,5.4,29,25.900000000000002,444,194,619,83.36,0.15,1006,172,3.1
2018,7,23,13,0,216,726,902,7,3,0.248,18.94,5.4,29.200000000000003,25.8,451,295,730,82.07000000000001,0.15,1006,174,3.2
2018,7,23,14,0,237,686,872,2,0,0.247,22.18,5.4,29.3,25.8,378,446,791,81.42,0.15,1005,175,3.2
2018,7,23,15,0,225,657,779,7,3,0.247,32.480000000000004,5.5,29.200000000000003,25.700000000000003,314,491,728,81.65,0.15,1004,173,3
2018,7,23,16,0,204,598,625,2,0,0.246,45.230000000000004,5.5,29,25.8,242,482,582,82.87,0.15,1004,171,2.8000000000000003
2018,7,23,17,0,172,489,425,7,5,0.246,58.83,5.5,28.6,26,172,489,425,85.64,0.15,1004,168,2.5
2018,7,23,18,0,115,305,206,3,0,0.247,72.75,5.4,28,26.1,104,258,180,89.5,0.15,1004,163,2.2
2018,7,23,19,0,18,32,20,2,5,0.248,86.67,5.4,27.3,25.900000000000002,18,32,20,91.94,0.15,1005,158,2
2018,7,23,20,0,0,0,0,1,0,0.248,100.95,5.4,27.1,25.8,0,0,0,92.56,0.15,1005,154,2
2018,7,23,21,0,0,0,0,1,0,0.249,114.89,5.300000000000001,27,25.8,0,0,0,92.92,0.15,1006,149,2
2018,7,23,22,0,0,0,0,7,0,0.25,128.51,5.300000000000001,26.900000000000002,25.8,0,0,0,93.44,0.15,1007,144,2
2018,7,23,23,0,0,0,0,1,0,0.251,141.39000000000001,5.300000000000001,26.700000000000003,25.700000000000003,0,0,0,94.38,0.15,1007,140,2.1
2018,7,24,0,0,0,0,0,7,0,0.252,152.42000000000002,5.300000000000001,26.6,25.700000000000003,0,0,0,94.60000000000001,0.15,1007,139,2.1
2018,7,24,1,0,0,0,0,7,0,0.253,158.5,5.300000000000001,26.5,25.6,0,0,0,94.8,0.15,1006,140,2.1
2018,7,24,2,0,0,0,0,7,0,0.253,155.58,5.2,26.3,25.5,0,0,0,95.57000000000001,0.15,1005,142,2.1
2018,7,24,3,0,0,0,0,1,0,0.253,145.9,5.2,26.200000000000003,25.5,0,0,0,95.86,0.15,1005,144,2
2018,7,24,4,0,0,0,0,1,0,0.254,133.52,5.2,26.1,25.5,0,0,0,96.24000000000001,0.15,1005,145,2
2018,7,24,5,0,0,0,0,1,0,0.254,120.11,5.1000000000000005,26.1,25.400000000000002,0,0,0,96.14,0.15,1005,144,2.1
2018,7,24,6,0,0,0,0,3,0,0.254,106.26,5.1000000000000005,26.1,25.400000000000002,0,0,0,96.2,0.15,1005,140,2.2
2018,7,24,7,0,0,0,0,1,0,0.253,92.21000000000001,5.1000000000000005,26.400000000000002,25.700000000000003,0,0,0,96.05,0.15,1005,136,2.3000000000000003
2018,7,24,8,0,74,284,133,0,0,0.253,78.04,5.1000000000000005,27.400000000000002,26.3,74,284,133,93.64,0.15,1006,136,2.8000000000000003
2018,7,24,9,0,122,535,356,1,0,0.252,64.05,5.2,28.200000000000003,26.400000000000002,122,535,356,89.92,0.15,1006,143,3.3000000000000003
2018,7,24,10,0,146,666,572,1,0,0.252,50.27,5.2,28.8,26.200000000000003,146,666,572,86.13,0.15,1007,154,3.6
2018,7,24,11,0,170,721,745,1,0,0.251,37.07,5.300000000000001,29.3,26.1,170,721,745,83.15,0.15,1006,162,3.6
2018,7,24,12,0,183,753,863,7,0,0.25,25.45,5.4,29.6,26.1,368,424,751,81.47,0.15,1006,167,3.5
2018,7,24,13,0,191,761,912,8,0,0.25,18.740000000000002,5.4,29.700000000000003,26,451,298,733,80.66,0.15,1005,171,3.3000000000000003
2018,7,24,14,0,229,697,875,1,0,0.25,22.01,5.5,29.6,25.900000000000002,229,697,875,80.63,0.15,1005,174,3.1
2018,7,24,15,0,217,670,783,2,0,0.25,32.37,5.5,29.3,25.900000000000002,406,214,586,82.19,0.15,1004,175,2.9000000000000004
2018,7,24,16,0,196,613,628,2,1,0.25,45.160000000000004,5.6000000000000005,28.900000000000002,26.1,268,423,566,85.01,0.15,1004,173,2.6
2018,7,24,17,0,165,507,427,2,0,0.25,58.78,5.6000000000000005,28.5,26.3,218,96,268,87.74,0.15,1004,167,2.4000000000000004
2018,7,24,18,0,111,322,207,2,5,0.25,72.73,5.6000000000000005,27.900000000000002,26.3,111,322,207,91.3,0.15,1005,162,2.2
2018,7,24,19,0,19,34,21,3,5,0.25,86.67,5.6000000000000005,27.400000000000002,26.1,19,34,21,92.74,0.15,1006,158,2.2
2018,7,24,20,0,0,0,0,1,0,0.25,100.97,5.6000000000000005,27.3,26,0,0,0,92.85000000000001,0.15,1006,156,2.2
2018,7,24,21,0,0,0,0,7,0,0.25,114.93,5.6000000000000005,27.200000000000003,26,0,0,0,93.22,0.15,1007,154,2.3000000000000003
2018,7,24,22,0,0,0,0,1,1,0.25,128.57,5.5,27.1,26,0,0,0,93.59,0.15,1007,154,2.3000000000000003
2018,7,24,23,0,0,0,0,0,0,0.252,141.49,5.5,26.900000000000002,25.900000000000002,0,0,0,94.47,0.15,1007,154,2.2
2018,7,25,0,0,0,0,0,1,1,0.253,152.58,5.4,26.8,25.900000000000002,0,0,0,94.60000000000001,0.15,1007,157,2
2018,7,25,1,0,0,0,0,1,0,0.254,158.71,5.4,26.6,25.700000000000003,0,0,0,95.02,0.15,1007,161,1.9000000000000001
2018,7,25,2,0,0,0,0,1,0,0.254,155.76,5.4,26.5,25.6,0,0,0,94.73,0.15,1006,164,1.8
2018,7,25,3,0,0,0,0,1,0,0.253,146.03,5.4,26.3,25.5,0,0,0,95.09,0.15,1006,165,1.7000000000000002
2018,7,25,4,0,0,0,0,1,0,0.253,133.6,5.4,26.3,25.400000000000002,0,0,0,94.61,0.15,1006,162,1.7000000000000002
2018,7,25,5,0,0,0,0,1,0,0.253,120.16,5.5,26.200000000000003,25.3,0,0,0,94.77,0.15,1006,157,1.6
2018,7,25,6,0,0,0,0,1,0,0.253,106.29,5.5,26.200000000000003,25.200000000000003,0,0,0,94.37,0.15,1006,152,1.6
2018,7,25,7,0,0,0,0,7,0,0.253,92.23,5.6000000000000005,26.400000000000002,25.400000000000002,0,0,0,94.49,0.15,1007,146,1.6
2018,7,25,8,0,69,323,136,1,0,0.253,78.04,5.6000000000000005,27.200000000000003,26,69,323,136,93.36,0.16,1007,144,1.8
2018,7,25,9,0,112,565,360,3,0,0.253,64.03,5.6000000000000005,27.6,26.1,175,73,207,91.59,0.16,1008,147,2.2
2018,7,25,10,0,138,683,575,8,0,0.253,50.22,5.6000000000000005,28.1,26.1,31,0,31,88.8,0.16,1008,156,2.4000000000000004
2018,7,25,11,0,227,624,726,8,0,0.252,36.980000000000004,5.7,28.5,25.900000000000002,251,14,262,85.98,0.16,1007,167,2.7
2018,7,25,12,0,250,654,841,6,0,0.251,25.310000000000002,5.7,28.700000000000003,25.900000000000002,138,1,139,84.64,0.16,1007,175,2.9000000000000004
2018,7,25,13,0,264,659,889,7,0,0.251,18.53,5.7,28.8,25.8,177,7,183,83.68,0.16,1006,180,2.9000000000000004
2018,7,25,14,0,240,681,873,6,0,0.25,21.830000000000002,5.800000000000001,28.700000000000003,25.6,272,14,285,83.56,0.16,1005,185,2.7
2018,7,25,15,0,234,643,778,7,0,0.251,32.25,5.800000000000001,28.6,25.5,392,285,633,83.45,0.16,1005,190,2.5
2018,7,25,16,0,213,582,624,7,0,0.251,45.08,5.800000000000001,28.400000000000002,25.6,227,528,599,84.64,0.16,1005,194,2.1
2018,7,25,17,0,176,479,425,8,0,0.252,58.74,5.7,28.200000000000003,25.6,211,258,345,86,0.16,1005,199,1.7000000000000002
2018,7,25,18,0,115,307,207,7,5,0.253,72.71000000000001,5.6000000000000005,27.700000000000003,25.6,115,307,207,88.2,0.16,1005,204,1.3
2018,7,25,19,0,19,39,21,7,5,0.254,86.67,5.5,27.1,25.200000000000003,19,39,21,89.39,0.16,1006,210,1.1
2018,7,25,20,0,0,0,0,1,0,0.254,100.98,5.5,26.900000000000002,25,0,0,0,89.22,0.16,1006,211,1.1
2018,7,25,21,0,0,0,0,1,0,0.254,114.97,5.4,26.700000000000003,24.8,0,0,0,89.57000000000001,0.16,1007,209,1.2000000000000002
2018,7,25,22,0,0,0,0,3,0,0.255,128.64000000000001,5.4,26.6,24.700000000000003,0,0,0,89.4,0.16,1007,207,1.2000000000000002
2018,7,25,23,0,0,0,0,7,0,0.255,141.59,5.4,26.400000000000002,24.700000000000003,0,0,0,90.21000000000001,0.16,1008,204,1.3
2018,7,26,0,0,0,0,0,1,0,0.256,152.73,5.4,26.3,24.6,0,0,0,90.45,0.16,1007,198,1.3
2018,7,26,1,0,0,0,0,1,0,0.256,158.92000000000002,5.5,26.200000000000003,24.6,0,0,0,90.75,0.16,1007,195,1.3
2018,7,26,2,0,0,0,0,1,0,0.257,155.95000000000002,5.5,26,24.5,0,0,0,91.51,0.16,1006,194,1.3
2018,7,26,3,0,0,0,0,7,0,0.258,146.15,5.5,25.900000000000002,24.5,0,0,0,91.93,0.16,1006,186,1.3
2018,7,26,4,0,0,0,0,7,0,0.258,133.69,5.5,25.900000000000002,24.5,0,0,0,91.75,0.16,1005,171,1.3
2018,7,26,5,0,0,0,0,0,0,0.257,120.22,5.5,25.8,24.5,0,0,0,92.42,0.16,1006,159,1.4000000000000001
2018,7,26,6,0,0,0,0,7,0,0.257,106.32000000000001,5.4,25.700000000000003,24.5,0,0,0,93.06,0.16,1006,153,1.5
2018,7,26,7,0,0,0,0,1,0,0.256,92.24,5.4,26,24.900000000000002,0,0,0,93.72,0.16,1006,156,1.6
2018,7,26,8,0,76,268,132,7,3,0.257,78.03,5.4,27.1,25.5,69,234,117,91.09,0.16,1007,159,2.1
2018,7,26,9,0,133,501,352,7,0,0.257,64,5.4,27.8,25.6,156,344,307,87.64,0.16,1008,159,2.4000000000000004
2018,7,26,10,0,163,632,568,7,0,0.257,50.160000000000004,5.4,28.6,25.5,227,448,514,83.33,0.16,1008,158,2.5
2018,7,26,11,0,181,705,744,7,0,0.257,36.89,5.4,29.1,25.400000000000002,309,432,655,80.45,0.16,1007,161,2.6
2018,7,26,12,0,190,744,864,7,0,0.257,25.16,5.4,29.5,25.3,359,471,785,78.13,0.16,1007,165,2.6
2018,7,26,13,0,195,757,914,7,0,0.257,18.31,5.4,29.6,25.200000000000003,395,446,819,77.33,0.16,1006,164,2.6
2018,7,26,14,0,201,740,889,2,0,0.257,21.650000000000002,5.4,29.6,25.1,463,155,607,76.95,0.16,1005,161,2.5
2018,7,26,15,0,194,708,794,7,0,0.257,32.14,5.5,29.400000000000002,25.1,310,511,743,77.93,0.16,1005,156,2.3000000000000003
2018,7,26,16,0,177,654,639,7,0,0.257,45.01,5.4,29.200000000000003,25.200000000000003,309,289,513,79.23,0.16,1005,154,2.2
2018,7,26,17,0,144,564,438,6,0,0.257,58.7,5.4,28.8,25.400000000000002,115,0,115,81.9,0.16,1005,155,2
2018,7,26,18,0,97,395,215,6,0,0.257,72.69,5.4,28.200000000000003,25.700000000000003,47,0,47,86.27,0.16,1005,155,1.8
2018,7,26,19,0,21,59,24,7,3,0.257,86.67,5.4,27.3,25.6,9,0,9,90.29,0.16,1006,152,1.8
2018,7,26,20,0,0,0,0,3,0,0.257,101,5.5,27.1,25.5,0,0,0,91.10000000000001,0.16,1006,149,1.9000000000000001
2018,7,26,21,0,0,0,0,7,0,0.256,115.01,5.5,27,25.5,0,0,0,91.73,0.16,1007,144,2.1
2018,7,26,22,0,0,0,0,7,0,0.255,128.7,5.5,26.8,25.5,0,0,0,92.84,0.16,1007,139,2.2
2018,7,26,23,0,0,0,0,7,0,0.255,141.70000000000002,5.5,26.8,25.5,0,0,0,92.76,0.16,1007,138,2.3000000000000003
2018,7,27,0,0,0,0,0,7,0,0.256,152.9,5.5,26.700000000000003,25.5,0,0,0,92.92,0.16,1007,138,2.4000000000000004
2018,7,27,1,0,0,0,0,7,0,0.256,159.14000000000001,5.4,26.5,25.3,0,0,0,93.18,0.16,1006,141,2.3000000000000003
2018,7,27,2,0,0,0,0,7,0,0.256,156.14000000000001,5.300000000000001,26.3,25.1,0,0,0,93.13,0.16,1006,146,2.3000000000000003
2018,7,27,3,0,0,0,0,7,0,0.256,146.28,5.300000000000001,26.200000000000003,24.900000000000002,0,0,0,92.49,0.16,1005,147,2.4000000000000004
2018,7,27,4,0,0,0,0,1,0,0.256,133.77,5.2,26,24.700000000000003,0,0,0,92.59,0.16,1005,144,2.4000000000000004
2018,7,27,5,0,0,0,0,1,0,0.256,120.27,5.1000000000000005,25.900000000000002,24.5,0,0,0,92.27,0.16,1005,141,2.3000000000000003
2018,7,27,6,0,0,0,0,1,0,0.256,106.35000000000001,5.1000000000000005,25.700000000000003,24.400000000000002,0,0,0,92.7,0.16,1005,143,2.3000000000000003
2018,7,27,7,0,0,0,0,1,0,0.256,92.24,5.1000000000000005,26.3,24.8,0,0,0,91.5,0.16,1006,150,2.4000000000000004
2018,7,27,8,0,66,349,138,0,0,0.256,78.02,5.1000000000000005,27.5,25.200000000000003,66,349,138,87.05,0.16,1006,156,2.9000000000000004
2018,7,27,9,0,109,581,364,1,0,0.256,63.96,5.1000000000000005,28.5,25.200000000000003,109,581,364,82.12,0.16,1007,158,3.1
2018,7,27,10,0,135,693,580,1,0,0.257,50.1,5.1000000000000005,29.3,25.1,135,693,580,78.12,0.16,1007,160,3.2
2018,7,27,11,0,157,748,756,2,0,0.257,36.79,5.1000000000000005,29.900000000000002,25.1,379,209,547,75.37,0.16,1007,160,3.2
2018,7,27,12,0,169,779,875,3,0,0.256,25,5.2,30.3,25.1,373,36,406,73.71000000000001,0.16,1006,161,3.2
2018,7,27,13,0,178,784,924,1,0,0.255,18.09,5.2,30.6,25.1,178,784,924,72.48,0.16,1005,162,3
2018,7,27,14,0,201,742,892,2,0,0.256,21.47,5.2,30.700000000000003,25,464,166,619,71.87,0.16,1005,166,2.8000000000000003
2018,7,27,15,0,204,696,794,1,0,0.256,32.03,5.2,30.700000000000003,24.900000000000002,204,696,794,71.39,0.16,1004,169,2.6
2018,7,27,16,0,193,625,635,2,0,0.256,44.95,5.2,30.400000000000002,24.8,239,495,590,72.17,0.16,1004,169,2.5
2018,7,27,17,0,167,509,431,2,0,0.256,58.660000000000004,5.2,29.8,25,191,366,382,75.32000000000001,0.16,1004,165,2.3000000000000003
2018,7,27,18,0,114,320,209,3,0,0.256,72.68,5.300000000000001,28.900000000000002,25.200000000000003,106,235,176,80.28,0.16,1005,159,2.2
2018,7,27,19,0,19,29,21,3,3,0.257,86.67,5.300000000000001,27.900000000000002,25.3,20,0,20,85.98,0.16,1005,149,2
2018,7,27,20,0,0,0,0,1,0,0.256,101.03,5.300000000000001,27.5,25.3,0,0,0,87.78,0.16,1006,140,2.2
2018,7,27,21,0,0,0,0,1,0,0.256,115.05,5.2,27.3,25.3,0,0,0,88.63,0.16,1007,134,2.4000000000000004
2018,7,27,22,0,0,0,0,1,0,0.256,128.78,5.2,27,25.200000000000003,0,0,0,89.94,0.16,1007,131,2.5
2018,7,27,23,0,0,0,0,1,0,0.256,141.81,5.2,26.8,25.1,0,0,0,90.51,0.16,1007,133,2.5
2018,7,28,0,0,0,0,0,1,0,0.256,153.07,5.1000000000000005,26.6,25,0,0,0,90.88,0.16,1007,137,2.4000000000000004
2018,7,28,1,0,0,0,0,1,0,0.256,159.37,5.1000000000000005,26.5,24.8,0,0,0,90.60000000000001,0.16,1007,143,2.4000000000000004
2018,7,28,2,0,0,0,0,1,0,0.256,156.33,5.1000000000000005,26.3,24.700000000000003,0,0,0,90.75,0.16,1006,148,2.4000000000000004
2018,7,28,3,0,0,0,0,1,0,0.256,146.4,5.1000000000000005,26.200000000000003,24.5,0,0,0,90.47,0.16,1005,153,2.5
2018,7,28,4,0,0,0,0,7,0,0.255,133.85,5.1000000000000005,26.1,24.400000000000002,0,0,0,90.53,0.16,1005,157,2.6
